,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
15718,8950,28.0,4.6,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Urban,26,20002.515665721552
15719,41343,28.0,4.6,Sandstorms,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,23,20002.515665721552
15720,38725,24.0,5.0,Cloudy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,35,20002.515665721552
15721,21610,29.0,4.9,Stormy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,29,20002.515665721552
15722,31845,,,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,36,20002.515665717667
15723,41416,22.0,4.7,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,24,20002.515665717667
15724,6760,30.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,41,20002.515665717667
15725,25203,34.0,4.5,Fog,Medium,1,Buffet,scooter,1.0,No,Urban,17,20002.515665717667
15726,29613,26.0,4.8,Sunny,Medium,2,Meal,scooter,0.0,No,Urban,19,20002.515665717667
15727,10127,33.0,4.9,Fog,Jam,1,Drinks,scooter,2.0,No,Metropolitian,40,20002.515665717667
15728,7291,20.0,4.9,Cloudy,Jam,2,Buffet,scooter,1.0,No,Urban,33,20002.515665717667
15729,25595,37.0,4.8,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Urban,29,20002.515665717667
15730,25441,39.0,4.8,Windy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,15,20002.515665717667
15731,9253,30.0,4.6,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.515665680072
15732,12008,,,,,3,Snack,scooter,1.0,No,Metropolitian,25,20002.515665680072
15733,38821,28.0,4.8,Cloudy,Medium,1,Drinks,motorcycle,0.0,No,Urban,10,20002.515665680072
15734,28388,24.0,4.1,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,15,20002.515665680072
15735,31757,,,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,14,20002.515665680072
15736,18985,,,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,31,20002.515665680072
15737,24522,32.0,4.4,Sandstorms,Jam,0,Meal,motorcycle,0.0,Yes,Metropolitian,54,20002.515665680072
15738,36677,30.0,4.1,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.515665680072
15739,2757,,,Sunny,Low,1,Snack,scooter,1.0,No,Urban,15,20002.515665680072
15740,37516,27.0,4.9,Windy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,18,20002.515665680072
15741,44235,31.0,4.3,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.515665680072
15742,41281,32.0,4.8,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,23,20002.515665680072
15743,19356,25.0,5.0,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.515665680072
15744,27566,28.0,4.9,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,19,20002.515665680072
15745,37056,39.0,4.1,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,39,20002.515665677223
15746,15179,27.0,3.2,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,36,20002.515665677223
15747,30593,26.0,4.7,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,18,20002.515665677223
15748,28800,31.0,4.7,Fog,Medium,2,Meal,electric_scooter,2.0,No,Metropolitian,37,20002.515665677223
15749,29894,32.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,37,20002.515665677223
15750,44210,38.0,4.5,Sunny,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,20,20002.515665677223
15751,28589,23.0,4.9,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,23,20002.515665677223
15752,34581,31.0,3.8,Windy,Jam,2,Buffet,scooter,1.0,No,Urban,37,20002.515665677223
15753,24598,28.0,4.9,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,12,20002.515665677223
15754,39512,33.0,4.9,Cloudy,Medium,0,Snack,motorcycle,2.0,Yes,Metropolitian,48,20002.515665677223
15755,17216,31.0,4.7,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,24,20002.515665677223
15756,32405,34.0,4.5,Fog,Medium,2,Meal,electric_scooter,0.0,No,Urban,19,20002.515665677223
15757,9651,35.0,5.0,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,36,20002.515665677223
15758,34272,36.0,4.7,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,27,20002.515665677223
15759,43805,,,,,3,Meal,scooter,0.0,No,Metropolitian,24,20002.51566567517
15760,36079,27.0,4.8,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,21,20002.51566567517
15761,11613,37.0,4.5,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,36,20002.51566567517
15762,23604,29.0,4.9,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Urban,32,20002.51566567517
15763,18163,32.0,4.6,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,19,20002.51566567517
15764,11671,31.0,4.0,Fog,Jam,2,Meal,scooter,0.0,No,Metropolitian,32,20002.51566567517
15765,34217,30.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.51566567517
15766,29120,,,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,26,20002.51566567517
15767,45313,23.0,4.6,Fog,High,0,Meal,motorcycle,0.0,No,Metropolitian,26,20002.51566567517
15768,6310,,,,,3,Meal,bicycle,0.0,No,,30,20002.51566567517
15769,17371,28.0,4.9,Sunny,Low,1,Drinks,scooter,1.0,No,Urban,17,20002.51566566099
15770,36122,21.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.51566566099
15771,6144,22.0,4.8,Fog,Medium,2,Buffet,motorcycle,1.0,No,Urban,30,20002.51566566099
15772,2957,20.0,4.6,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,21,20002.51566566099
15773,3161,29.0,4.9,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,27,20002.51566566099
15774,37986,29.0,4.6,Stormy,Low,1,Buffet,scooter,1.0,No,Urban,17,20002.51566566099
15775,10422,28.0,4.9,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,27,20002.51566566099
15776,10559,33.0,4.5,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,30,20002.51566566099
15777,1942,32.0,3.9,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,40,20002.51566566099
15778,18363,39.0,4.6,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,22,20002.51566566099
15779,35220,35.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,28,20002.51566566099
15780,20188,30.0,4.8,Windy,Low,2,Buffet,motorcycle,0.0,No,Urban,24,20002.51566566099
15781,4945,30.0,4.7,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,27,20002.51566566099
15782,39436,27.0,4.8,Sandstorms,High,0,Meal,motorcycle,0.0,No,Metropolitian,16,20002.515665655133
15783,43216,37.0,4.8,Stormy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,22,20002.515665655133
15784,44320,28.0,4.1,Cloudy,Jam,1,Meal,motorcycle,1.0,Yes,Metropolitian,43,20002.515665655133
15785,1529,36.0,4.9,Sunny,High,1,Buffet,scooter,1.0,No,Urban,21,20002.515665655133
15786,11857,36.0,4.1,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,37,20002.515665655133
15787,2251,32.0,5.0,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,25,20002.515665655133
15788,16730,21.0,4.9,Windy,Low,0,Snack,motorcycle,0.0,No,Urban,21,20002.515665655133
15789,26248,34.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,48,20002.515665655133
15790,2849,,,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,25,20002.515665655133
15791,8434,36.0,4.8,Sunny,Low,1,Snack,scooter,1.0,No,Urban,22,20002.515665655133
15792,28417,35.0,4.9,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Urban,25,20002.515665655133
15793,24285,36.0,4.9,Sunny,Low,1,Drinks,motorcycle,0.0,,Metropolitian,11,20002.515665655133
15794,20028,23.0,4.9,Stormy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,28,20002.515665581755
15795,15329,24.0,4.9,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,30,20002.515665581755
15796,32184,29.0,4.7,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,20002.515665581755
15797,40760,33.0,4.7,Windy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,30,20002.515665581755
15798,34386,36.0,4.3,Cloudy,Jam,2,Meal,motorcycle,0.0,Yes,Metropolitian,45,20002.515665581755
15799,23704,27.0,4.8,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,14,20002.515665581755
15800,23344,32.0,4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,23,20002.515665581755
15801,14109,37.0,4.6,Fog,Medium,0,Snack,motorcycle,1.0,No,Urban,28,20002.515665581755
15802,37430,37.0,4.3,Stormy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,40,20002.515665581755
15803,20857,23.0,4.6,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Urban,11,20002.515665581755
15804,6563,22.0,4.6,Stormy,High,2,Snack,motorcycle,1.0,No,Metropolitian,17,20002.515665581755
15805,4411,35.0,4.7,Sunny,Medium,2,Snack,electric_scooter,1.0,No,,15,20002.515665581755
15806,41029,31.0,4.8,Sunny,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,21,20002.51566548756
15807,25180,22.0,4.9,Windy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,10,20002.51566548756
15808,44540,38.0,4.7,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,28,20002.51566548756
15809,739,,,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,17,20002.51566548756
15810,11185,32.0,4.8,Windy,Medium,0,Drinks,motorcycle,1.0,Yes,Urban,40,20002.51566548756
15811,14200,35.0,3.6,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,43,20002.51566548756
15812,11675,21.0,4.8,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,22,20002.51566548756
15813,1447,36.0,4.8,Sunny,Medium,2,Meal,electric_scooter,0.0,No,,18,20002.51566548756
15814,7143,21.0,5.0,Fog,Medium,1,Drinks,motorcycle,1.0,No,Urban,27,20002.51566548756
15815,39393,22.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,32,20002.51566548756
15816,45465,21.0,4.3,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,39,20002.51566548756
15817,12351,35.0,5.0,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.51566548756
15818,4627,38.0,4.8,Stormy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,39,20002.51566548756
15819,21111,,,Sunny,Medium,2,Buffet,scooter,0.0,No,Urban,16,20002.51566548756
15820,13392,,,,,3,Snack,electric_scooter,1.0,No,Metropolitian,23,20002.51566545994
15821,23234,29.0,4.8,Sandstorms,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,28,20002.51566545994
15822,29237,35.0,4.7,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21,20002.51566545994
15823,13819,32.0,4.7,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.51566545994
15824,17249,31.0,4.9,Cloudy,Low,0,Drinks,motorcycle,0.0,No,,24,20002.51566545994
15825,31831,26.0,4.3,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,32,20002.51566545994
15826,8162,34.0,4.8,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.51566545994
15827,30571,25.0,4.6,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.51566545994
15828,5464,37.0,3.5,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,38,20002.51566545994
15829,24989,20.0,4.9,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,24,20002.51566545994
15830,21127,25.0,4.8,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.515665428917
15831,25951,26.0,4.6,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,18,20002.515665428917
15832,11864,25.0,4.8,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Urban,16,20002.515665428917
15833,43528,31.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,54,20002.515665428917
15834,34127,20.0,4.1,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,29,20002.515665428917
15835,19377,,,Cloudy,Jam,2,Drinks,scooter,2.0,No,Metropolitian,36,20002.515665428917
15836,35416,25.0,5.0,Windy,Low,2,Drinks,electric_scooter,1.0,No,Urban,16,20002.515665428917
15837,12018,23.0,4.8,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,20002.515665428917
15838,40598,34.0,4.5,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,22,20002.515665428917
15839,39366,34.0,4.8,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,19,20002.515665428917
15840,32198,34.0,4.6,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34,20002.515665428917
15841,16709,23.0,4.7,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,17,20002.515665428917
15842,21134,37.0,4.5,Windy,High,1,Drinks,motorcycle,0.0,No,Urban,28,20002.515665428917
15843,21502,23.0,5.0,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,17,20002.515665428917
15844,22109,39.0,4.5,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,20,20002.51566538116
15845,16471,25.0,4.5,Fog,Low,1,Meal,scooter,0.0,No,Urban,11,20002.51566538116
15846,2893,32.0,4.5,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.51566538116
15847,1081,38.0,4.7,Sunny,Low,2,Drinks,scooter,0.0,No,Metropolitian,10,20002.51566538116
15848,4140,39.0,4.9,Stormy,Low,1,Meal,scooter,1.0,No,,23,20002.51566538116
15849,12983,26.0,4.9,Stormy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,24,20002.51566538116
15850,43836,34.0,4.8,Sandstorms,Medium,2,Buffet,electric_scooter,,No,Metropolitian,21,20002.51566538116
15851,20312,30.0,,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,26,20002.51566538116
15852,18772,36.0,4.4,Stormy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,37,20002.51566538116
15853,2100,22.0,4.9,Sunny,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,14,20002.51566538116
15854,23772,26.0,4.8,Fog,Jam,1,Drinks,scooter,0.0,No,Metropolitian,30,20002.51566538116
15855,33812,,,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.51566538116
15856,41164,30.0,5.0,Windy,Medium,0,Drinks,motorcycle,0.0,No,Urban,30,20002.51566538116
15857,23195,23.0,4.9,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,38,20002.515665380968
15858,25263,36.0,3.3,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,32,20002.515665380968
15859,17247,30.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,44,20002.515665380968
15860,11993,27.0,4.8,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,20,20002.515665380968
15861,31212,24.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Urban,17,20002.515665380968
15862,38605,31.0,4.8,Windy,Low,1,Meal,scooter,1.0,No,Urban,25,20002.515665380968
15863,5582,32.0,4.9,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,29,20002.515665380968
15864,22688,32.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,,19,20002.515665380968
15865,30076,,,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,19,20002.515665380968
15866,638,20.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,28,20002.515665380968
15867,43568,28.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,20002.515665380968
15868,27832,36.0,3.5,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,34,20002.515665380968
15869,7456,25.0,4.9,Stormy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,19,20002.515665352097
15870,8350,36.0,5.0,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,25,20002.515665352097
15871,3941,39.0,4.6,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,20002.515665352097
15872,24863,39.0,4.6,Cloudy,Jam,2,Snack,motorcycle,1.0,Yes,Semi-Urban,47,20002.515665352097
15873,7111,33.0,4.1,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.515665352097
15874,24899,31.0,4.6,Fog,Medium,0,Buffet,motorcycle,1.0,No,Urban,36,20002.515665352097
15875,33569,31.0,3.5,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.515665352097
15876,18125,26.0,4.7,Sunny,Low,0,Buffet,motorcycle,0.0,No,Urban,13,20002.515665352097
15877,44618,36.0,4.8,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,32,20002.515665352097
15878,28225,23.0,4.9,Sunny,Low,1,Drinks,motorcycle,1.0,No,Urban,29,20002.515665352097
15879,31255,38.0,4.5,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.515665352097
15880,9361,32.0,4.2,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.515665352097
15881,24654,35.0,4.9,Sunny,Low,1,Snack,scooter,0.0,No,Urban,16,20002.515665350526
15882,31143,27.0,4.9,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,26,20002.515665350526
15883,32170,,,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,16,20002.515665350526
15884,32770,32.0,4.1,Cloudy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,42,20002.515665350526
15885,25134,35.0,4.7,Windy,Low,1,Snack,scooter,1.0,No,Urban,21,20002.515665350526
15886,25189,35.0,4.9,Sandstorms,Medium,2,Buffet,electric_scooter,0.0,No,Urban,22,20002.515665350526
15887,16063,24.0,4.7,Sunny,Low,2,Snack,motorcycle,0.0,No,Metropolitian,15,20002.515665350526
15888,44122,34.0,4.2,Windy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,44,20002.515665350526
15889,31682,31.0,4.8,Sunny,Medium,1,Meal,motorcycle,0.0,No,Urban,15,20002.515665350526
15890,19792,27.0,4.9,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,29,20002.515665350526
15891,24035,25.0,4.6,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,12,20002.515665350526
15892,38827,28.0,4.1,Fog,Jam,2,Meal,scooter,2.0,No,Metropolitian,41,20002.515665350526
15893,6221,24.0,4.5,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,27,20002.515665350526
15894,15057,39.0,4.1,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34,20002.515665350526
15895,17974,23.0,4.1,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,20002.515665334784
15896,35206,36.0,5.0,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,30,20002.515665334784
15897,37715,,,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,31,20002.515665334784
15898,28903,34.0,4.7,Windy,Low,2,Buffet,electric_scooter,1.0,No,Urban,26,20002.515665334784
15899,34409,23.0,4.7,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,28,20002.515665334784
15900,13538,31.0,4.6,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,27,20002.515665334784
15901,30972,28.0,4.9,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,20002.515665334784
15902,21995,37.0,4.8,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,21,20002.515665334784
15903,17053,24.0,5.0,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,31,20002.515665334784
15904,15718,36.0,5.0,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,26,20002.515665334784
15905,11820,25.0,4.7,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,19,20002.515665334784
15906,32975,30.0,4.4,Windy,High,0,Snack,motorcycle,0.0,No,Metropolitian,49,20002.515665334784
15907,951,20.0,4.6,Sunny,Medium,2,Meal,motorcycle,1.0,No,Urban,14,20002.515665334784
15908,15998,35.0,5.0,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,27,20002.515665334784
15909,2952,25.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.515665334784
15910,21890,25.0,4.2,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,20002.515665273495
15911,14390,27.0,5.0,Sandstorms,Jam,2,Buffet,motorcycle,0.0,No,Urban,21,20002.515665273495
15912,27001,39.0,4.9,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,38,20002.515665273495
15913,24493,33.0,4.7,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.515665273495
15914,3148,39.0,4.8,Sandstorms,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,30,20002.515665273495
15915,19143,39.0,4.0,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,39,20002.515665273495
15916,10984,27.0,4.1,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,39,20002.515665273495
15917,38138,24.0,4.8,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,34,20002.515665273495
15918,32727,20.0,4.7,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Urban,24,20002.515665273495
15919,16763,32.0,4.3,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,42,20002.515665273495
15920,32377,26.0,4.7,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,13,20002.515665273495
15921,22933,21.0,4.8,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,20002.515665273495
15922,17472,25.0,4.7,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,24,20002.51566522955
15923,11375,22.0,4.9,Fog,Medium,1,Drinks,scooter,0.0,No,Urban,12,20002.51566522955
15924,30250,31.0,4.4,Sandstorms,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,49,20002.51566522955
15925,2070,24.0,4.8,Sandstorms,Jam,2,Meal,scooter,1.0,No,Urban,17,20002.51566522955
15926,8692,28.0,4.8,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,10,20002.51566522955
15927,30608,30.0,4.1,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,50,20002.51566522955
15928,29656,38.0,4.3,Cloudy,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,34,20002.51566522955
15929,30366,32.0,4.3,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,42,20002.51566522955
15930,226,22.0,4.8,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,16,20002.51566522955
15931,16624,31.0,5.0,Stormy,High,0,Meal,motorcycle,1.0,No,Urban,32,20002.51566471766
15932,5163,23.0,4.9,Fog,High,0,Buffet,motorcycle,0.0,No,Metropolitian,28,20002.51566471766
15933,42497,27.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,40,20002.51566471766
15934,45042,26.0,4.4,Cloudy,Jam,1,Snack,motorcycle,3.0,No,Metropolitian,42,20002.51566471766
15935,8174,35.0,5.0,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17,20002.51566471766
15936,4009,35.0,4.7,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,26,20002.51566471766
15937,42000,28.0,3.7,Sunny,Jam,0,Meal,motorcycle,1.0,No,Semi-Urban,49,20002.51566471766
15938,40967,32.0,4.3,Sandstorms,High,0,Drinks,motorcycle,1.0,No,,33,20002.51566471766
15939,30280,36.0,4.9,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,23,20002.51566471766
15940,20176,35.0,4.7,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,39,20002.515650642177
15941,36584,32.0,4.8,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,38,20002.515650642177
15942,41437,31.0,3.8,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,44,20002.515650642177
15943,22770,25.0,4.8,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,32,20002.515650532667
15944,36883,,,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.51565052273
15945,2801,37.0,4.4,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,39,20002.51565052273
15946,36304,36.0,4.4,Fog,Jam,2,Meal,scooter,2.0,No,Metropolitian,45,20002.51565052273
15947,35434,39.0,4.5,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,18,20002.515650517642
15948,4087,23.0,4.8,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,19,20002.515650517642
15949,26303,24.0,4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,25,20002.515650517642
15950,21723,34.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.515650425587
15951,20807,38.0,4.9,Windy,Jam,1,Meal,motorcycle,1.0,No,Urban,30,20002.515650425587
15952,30969,31.0,4.6,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,18,20002.515650425587
15953,6150,24.0,4.9,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,28,20002.515650225105
15954,42841,23.0,4.6,Sunny,Medium,2,Buffet,scooter,0.0,No,Urban,15,20002.515650225105
15955,15022,39.0,4.8,Sunny,Low,2,Snack,scooter,1.0,No,Urban,19,20002.515650225105
15956,2441,24.0,4.8,Windy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.515650169706
15957,9858,35.0,4.6,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,38,20002.515650135494
15958,383,26.0,4.6,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.515650004934
15959,35990,36.0,4.5,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,43,20002.515650004934
15960,38960,26.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.515649958266
15961,29131,25.0,4.6,Fog,High,1,Snack,scooter,0.0,No,Metropolitian,31,20002.515649917903
15962,13327,30.0,4.7,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.515649917903
15963,9189,23.0,4.8,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,25,20002.515649915007
