ID,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
14943,30,4.7,Stormy,Low,2,Buffet,scooter,0,No,Urban,19,10.88146366
14944,28,4.1,Windy,Low,0,Buffet,motorcycle,0,No,Metropolitian,21,4.469166522
14945,22,4.6,Stormy,High,0,Drinks,motorcycle,1,No,Metropolitian,28,6.147383752
14946,34,5,Stormy,Jam,0,Buffet,motorcycle,2,No,Metropolitian,39,9.121036991
14947,36,4.1,Stormy,Medium,2,Meal,scooter,1,No,Metropolitian,31,6.232373129
14948,38,4,Windy,Jam,0,Snack,motorcycle,2,Yes,Metropolitian,50,10.88119956
14949,34,5,Stormy,Medium,2,Meal,scooter,1,No,Metropolitian,22,19.91597108
14950,,,Sunny,Jam,0,Buffet,motorcycle,1,No,Metropolitian,33,19.47148557
14951,,,Cloudy,Medium,2,Meal,scooter,1,No,Metropolitian,39,10.90603989
14952,26,4.3,Cloudy,Jam,1,Drinks,scooter,1,No,Metropolitian,36,19.65937353
14953,27,4.9,Fog,Low,1,Meal,scooter,0,No,Urban,12,1.52979895
14954,23,4.6,Sunny,Medium,2,Buffet,motorcycle,0,No,Metropolitian,17,16.63859018
14955,39,4.9,Fog,Low,0,Snack,motorcycle,1,No,Metropolitian,23,1.552247022
14956,33,5,Cloudy,Jam,0,Snack,motorcycle,1,No,Metropolitian,45,13.96960643
14957,35,5,Fog,Medium,0,Meal,motorcycle,0,No,Metropolitian,26,5.95896569
14958,30,4.9,Sunny,Low,0,Snack,motorcycle,1,No,Urban,27,7.683177078
14959,39,4.5,Sunny,Low,2,Buffet,scooter,0,No,Metropolitian,19,5172.676818
14960,37,5,Stormy,Jam,0,Snack,motorcycle,1,No,Metropolitian,44,7.862668167
14961,37,4.7,Fog,Medium,2,Snack,scooter,0,No,Metropolitian,18,7.862668167
14962,35,4.7,Cloudy,Jam,2,Meal,motorcycle,1,No,Urban,45,12.2925998
14963,38,4.6,Stormy,Low,1,Buffet,scooter,0,No,Urban,24,20.25325805
14964,22,4.8,Fog,Medium,0,Snack,motorcycle,1,No,Metropolitian,39,14.15280069
14965,21,4.7,Stormy,Medium,0,Meal,motorcycle,0,No,Metropolitian,14,6.128874097
14966,22,4.7,Cloudy,Low,0,Buffet,motorcycle,0,No,,15,4.544085706
14967,36,4.1,Sunny,Jam,2,Buffet,scooter,1,No,Metropolitian,34,17.13807459
14968,38,4.9,Sandstorms,High,1,Meal,scooter,1,No,Metropolitian,28,6.147038743
14969,24,4.1,Stormy,Low,0,Buffet,motorcycle,0,No,Metropolitian,15,3.105076185
14970,22,4.8,Sandstorms,Low,1,Snack,scooter,1,No,Urban,13,3.059554248
14971,23,4.6,Stormy,Jam,2,Meal,scooter,0,No,Metropolitian,29,13.78780334
14972,38,4.2,Windy,Low,0,Meal,motorcycle,1,No,,33,1.552681311
14973,35,4.9,Sandstorms,Low,1,Buffet,scooter,1,No,Metropolitian,27,1.536746977
14974,37,4.7,Cloudy,High,1,Drinks,scooter,1,No,Metropolitian,25,6.080918142
14975,36,4.7,Sunny,Low,0,Drinks,motorcycle,0,No,Metropolitian,25,1.532126282
14976,27,4.7,Sandstorms,Jam,2,Snack,scooter,1,No,Urban,21,4.717601092
14977,20,5,Fog,Low,0,Drinks,motorcycle,1,No,Metropolitian,17,1.572533727
14978,35,4.7,Sandstorms,High,2,Drinks,scooter,0,No,Urban,25,6.208681984
14979,20,,Fog,Low,2,Drinks,scooter,1,No,Metropolitian,20,12.1087266
14980,38,4.5,Sunny,Medium,0,Buffet,motorcycle,1,No,Metropolitian,28,9.348298807
14981,38,4.6,Stormy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,46,9.348298807
14982,38,3.9,Stormy,Jam,1,Meal,motorcycle,0,No,Metropolitian,42,12.10006242
14983,29,4.5,Sunny,Medium,1,Buffet,motorcycle,1,No,Metropolitian,16,13.40723859
14984,22,4.2,Stormy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,35,7.77224172
14985,29,4.6,Stormy,Low,1,Buffet,scooter,1,No,Urban,17,3.108820919
14986,29,4.9,Sunny,Low,2,Drinks,electric_scooter,0,No,Urban,16,1.536842086
14987,29,4.8,Cloudy,Medium,1,Drinks,motorcycle,0,No,Metropolitian,10,4.717601092
14988,35,4.8,Windy,Jam,1,Meal,motorcycle,0,No,Urban,26,4.674393132
14989,39,4.7,Fog,Low,1,Drinks,scooter,0,No,Metropolitian,29,19.62844486
14990,25,4.8,Sunny,Low,1,Drinks,motorcycle,0,No,Metropolitian,22,7.763180728
14991,22,4.8,Sandstorms,Jam,0,Drinks,motorcycle,0,No,Metropolitian,15,4.469203458
14992,29,5,Sunny,Low,2,Meal,scooter,,No,Urban,18,1.552553314
14993,34,4.6,Sandstorms,Jam,2,Drinks,electric_scooter,1,No,Metropolitian,34,7.762394297
14994,26,4.6,Sunny,Jam,2,Buffet,scooter,1,No,Urban,21,19.88498909
14995,23,4.6,Fog,Low,2,Buffet,electric_scooter,0,No,Urban,14,2.930340108
14996,34,3.9,Stormy,Jam,2,Meal,scooter,1,No,Metropolitian,41,12.35083018
14997,37,4.7,Cloudy,Low,1,Drinks,scooter,0,No,Urban,15,1.532154796
14998,36,4,Stormy,Medium,0,Meal,motorcycle,2,No,Metropolitian,36,17.13748772
14999,20,4.7,Cloudy,Medium,0,Meal,motorcycle,1,No,Metropolitian,34,10.64160478
15000,39,4.5,Cloudy,Low,1,Drinks,motorcycle,1,No,Metropolitian,15,7.45260766
15001,28,4.1,Stormy,Low,0,Buffet,motorcycle,0,No,Metropolitian,20,1.552360877
15002,35,4.7,Fog,High,1,Meal,scooter,1,No,Metropolitian,30,6.210069011
15003,28,4.6,Stormy,Jam,1,Meal,motorcycle,0,No,Metropolitian,16,14.02181622
15004,22,4.6,Windy,Jam,1,Buffet,motorcycle,1,No,Urban,26,12.29354192
15005,20,4.7,Sunny,High,2,Snack,motorcycle,0,No,Urban,12,1.536718753
15006,38,4.8,Windy,Low,1,Meal,motorcycle,1,No,Urban,20,9.192571532
15007,22,4.6,Stormy,Low,1,Snack,scooter,1,No,Urban,11,1.572533727
15008,26,4.4,Sandstorms,Medium,0,Meal,motorcycle,1,No,,37,12.29416638
15009,23,5,Cloudy,Medium,0,Drinks,motorcycle,0,No,Metropolitian,29,9.326827803
15010,29,4.7,Fog,Jam,0,Buffet,motorcycle,1,No,Urban,23,7.448560817
15011,28,4.6,Sunny,Low,0,Meal,motorcycle,0,No,Metropolitian,18,3.025061643
15012,,,,,3,Drinks,electric_scooter,0,No,Metropolitian,18,20.25308887
15013,29,4.5,Stormy,Low,2,Meal,electric_scooter,1,No,Metropolitian,16,3.058968616
15014,31,4.9,Sunny,Low,1,Drinks,scooter,1,No,Urban,18,13.97203603
15015,33,4.1,Cloudy,Medium,2,Buffet,motorcycle,1,No,Metropolitian,34,10.90598906
15016,31,5,Sandstorms,Jam,1,Drinks,motorcycle,1,No,Metropolitian,34,9.219123567
15017,38,4.5,Fog,Jam,2,Meal,scooter,1,No,Urban,27,7.441053171
15018,24,4.7,Sunny,Low,0,Buffet,motorcycle,1,No,Urban,17,3.040816042
15019,27,4.5,Cloudy,Medium,1,Drinks,scooter,1,No,Urban,12,6.120938503
15020,24,4.9,Stormy,Jam,1,Meal,scooter,0,No,Metropolitian,23,13.96953508
15021,24,4.6,Sunny,Medium,1,Buffet,motorcycle,1,No,Urban,19,9.192770952
15022,36,3.6,Windy,Medium,1,Buffet,motorcycle,1,No,Metropolitian,34,20.18117214
15023,23,4.1,Fog,Jam,1,Drinks,scooter,1,No,Metropolitian,34,19.76006371
15024,22,4.6,Stormy,Low,0,Drinks,motorcycle,1,No,Metropolitian,15,10.58659527
15025,37,4.6,Sandstorms,Low,2,Drinks,scooter,1,No,Urban,22,1.529825356
15026,27,4.6,Stormy,Jam,2,Snack,scooter,1,No,Metropolitian,19,12.58026782
15027,39,4.6,Windy,Low,2,Buffet,motorcycle,1,No,Urban,22,10.75716828
15028,38,4.8,Cloudy,Medium,2,Drinks,scooter,,No,Metropolitian,18,9.348072739
15029,21,4.6,Windy,High,1,Drinks,scooter,1,No,Urban,13,6.080882968
15030,31,4.4,Stormy,Low,0,Buffet,motorcycle,1,No,Metropolitian,24,2.979763498
15031,28,4.6,Cloudy,Jam,2,Drinks,motorcycle,0,No,Metropolitian,40,20.20704994
15032,,,Sunny,Low,2,Drinks,electric_scooter,1,No,Urban,17,1.55808747
15033,35,4.1,Fog,Jam,1,Drinks,motorcycle,2,No,Urban,43,19.36338533
15034,22,4.8,Fog,Low,1,Meal,scooter,1,No,Metropolitian,19,1.489828584
15035,34,4.9,Cloudy,Medium,1,Meal,scooter,0,No,Metropolitian,15,5.968794068
15036,15,1,,,3,Snack,scooter,1,No,Metropolitian,19,3.11612184
15037,30,3.8,Windy,Jam,1,Meal,scooter,1,No,Metropolitian,31,10.58691052
15038,25,4.7,Sandstorms,Medium,2,Snack,scooter,1,No,Metropolitian,29,6.049765397
15039,28,4.1,Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,38,14.02225336
15040,35,5,Fog,Low,0,Buffet,motorcycle,1,No,Metropolitian,25,7.660582694
15041,20,5,Fog,Low,0,Buffet,motorcycle,1,No,Metropolitian,22,12.48379522
15042,20,4.6,Cloudy,Low,0,Drinks,motorcycle,1,No,Metropolitian,24,13.68250489
15043,38,4.9,Fog,Medium,1,Drinks,motorcycle,1,No,Metropolitian,15,6.21786033
15044,21,5,Windy,Low,2,Buffet,scooter,1,No,Metropolitian,19,7.562272056
15045,24,4.9,Fog,Low,0,Snack,motorcycle,0,No,Urban,23,20.85683372
15046,,,,,3,Snack,bicycle,0,No,Urban,15,6.146633646
15047,39,5,Cloudy,Medium,2,Meal,scooter,0,No,Metropolitian,15,6.210069011
15048,,,Stormy,Low,2,Meal,scooter,1,No,Urban,16,9.435201537
15049,38,3.7,Sandstorms,Jam,1,Drinks,motorcycle,0,No,Metropolitian,32,13.76377859
15050,21,4.8,Fog,Medium,2,Meal,scooter,1,No,Metropolitian,30,19.65941484
15051,32,4.5,Sandstorms,Low,2,Drinks,motorcycle,0,No,Metropolitian,21,1.465250722
15052,38,4.8,Cloudy,Medium,1,Snack,motorcycle,1,No,Metropolitian,18,6.290134678
15053,31,5,Windy,Medium,1,Snack,motorcycle,0,No,Metropolitian,30,8.9386323
15054,29,5,Fog,Jam,1,Drinks,scooter,1,No,Metropolitian,32,4.560738018
15055,37,4.9,Windy,Jam,0,Meal,motorcycle,0,No,Metropolitian,36,7.562491289
15056,29,4.1,Windy,Low,0,Meal,motorcycle,1,No,Metropolitian,21,1.465250067
15057,34,4.8,Fog,Low,2,Meal,motorcycle,0,No,Metropolitian,28,10.56517921
15058,20,4.4,Windy,Low,0,Drinks,motorcycle,1,No,Urban,28,9.220499641
15059,27,4.8,Windy,Low,1,Buffet,scooter,1,No,Metropolitian,16,19.87987068
15060,21,4,Stormy,Jam,0,Snack,motorcycle,0,No,Metropolitian,32,11.00773476
15061,29,4.7,Fog,Medium,0,Drinks,motorcycle,1,No,Urban,32,17.07747121
15062,28,4.6,Windy,Low,1,Buffet,scooter,1,No,Metropolitian,17,19.88498909
15063,29,5,Cloudy,Low,1,Snack,motorcycle,0,No,Metropolitian,10,2.984730908
15064,31,4.8,Sunny,Low,1,Drinks,motorcycle,1,No,,19,10.56526286
15065,22,4.6,Sunny,Jam,2,Meal,scooter,1,No,Metropolitian,17,9.348114492
15066,38,4.8,Fog,High,2,Buffet,electric_scooter,1,No,Metropolitian,30,6.218305856
15067,38,4.6,Cloudy,Jam,1,Buffet,scooter,1,No,Metropolitian,35,14.02184017
15068,36,4.8,Sunny,Low,0,Meal,motorcycle,0,No,Metropolitian,23,3.029537388
15069,25,4.4,Sunny,High,0,Meal,motorcycle,2,No,Metropolitian,46,5.874997727
15070,23,4.5,Fog,Jam,2,Drinks,motorcycle,1,No,Urban,27,4.656788095
15071,37,5,Stormy,Low,2,Meal,motorcycle,0,No,Metropolitian,20,14.15280069
15072,,,Sandstorms,Jam,2,Meal,scooter,1,No,Urban,28,9.348072739
15073,32,4.7,Windy,Jam,2,Drinks,motorcycle,0,No,Urban,29,9.087720328
15074,32,4.8,Sunny,Jam,0,Buffet,motorcycle,1,No,Urban,26,12.07425531
15075,38,4.8,Windy,High,2,Snack,scooter,1,No,Metropolitian,30,6.209141643
15076,38,4.8,Windy,Jam,0,Meal,motorcycle,3,Yes,Metropolitian,54,16.78761364
15077,22,4.9,Sandstorms,Low,2,Snack,scooter,0,No,,13,13.6314492
15078,22,4.1,Cloudy,Medium,2,Snack,electric_scooter,1,No,Metropolitian,35,20.25295956
15079,23,4.9,Stormy,High,2,Snack,scooter,0,No,Metropolitian,22,1.554465958
15080,23,4.3,Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,37,20.1820689
15081,34,4.3,Cloudy,Jam,2,Meal,scooter,1,No,Metropolitian,47,13.40928144
15082,25,4.6,Sandstorms,Low,2,Buffet,scooter,1,No,Metropolitian,19,19.76237198
15083,25,4.6,Sandstorms,Low,0,Snack,motorcycle,1,No,Urban,23,10.8809053
15084,26,4.2,Windy,Low,0,Drinks,motorcycle,0,No,Urban,20,4.587794632
15085,32,4.1,Stormy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,42,9.055476933
15086,26,4.8,Cloudy,Low,2,Drinks,scooter,0,No,Metropolitian,17,1.552408234
15087,26,4.6,Cloudy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,25,4.674151774
15088,25,4.7,Windy,Low,2,Meal,scooter,1,,Metropolitian,14,20.06869693
15089,32,3.7,Stormy,Medium,2,Buffet,scooter,2,No,Metropolitian,33,20.18116177
15090,28,4.7,Windy,High,2,Drinks,scooter,0,No,Metropolitian,13,6.081387491
15091,39,5,Cloudy,Jam,2,Meal,electric_scooter,1,No,Metropolitian,43,20.44292976
15092,36,3.6,Stormy,Jam,2,Drinks,electric_scooter,2,No,Metropolitian,43,11.74701259
15093,32,4.8,Stormy,Jam,1,Meal,motorcycle,0,No,Metropolitian,27,7.660957437
15094,34,4.5,Sandstorms,Jam,1,Drinks,motorcycle,1,No,Metropolitian,26,17.0762589
15095,22,4.8,Sunny,Low,2,Buffet,motorcycle,0,No,Urban,15,3.073677587
15096,27,4.8,Sunny,Jam,2,Snack,motorcycle,0,No,Urban,11,9.074821802
15097,32,4.7,Sandstorms,Low,1,Snack,scooter,1,No,Metropolitian,28,1.53683344
15098,22,4.8,Windy,Medium,1,Snack,motorcycle,1,No,Metropolitian,26,12.58026782
15099,32,4.7,Cloudy,Medium,0,Meal,motorcycle,3,No,Metropolitian,47,12.25711823
15100,39,4.6,Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,28,9.177484636
15101,39,5,Stormy,Medium,1,Buffet,scooter,1,No,Metropolitian,28,9.326829542
15102,36,4.9,Windy,Low,1,Meal,motorcycle,1,No,Metropolitian,25,8.938197833
15103,26,4.9,Stormy,Medium,1,Snack,scooter,1,No,Metropolitian,26,6.146967152
15104,39,4.1,Sandstorms,Jam,1,Snack,motorcycle,1,No,Metropolitian,33,4.588360239
15105,25,4.7,Sunny,Medium,0,Meal,motorcycle,1,No,Metropolitian,23,4.658009301
15106,31,4.3,Cloudy,High,2,Drinks,motorcycle,1,No,Metropolitian,37,6.210605364
15107,37,4.2,Stormy,High,0,Snack,motorcycle,1,No,Metropolitian,42,2.984498092
15108,29,4.2,Windy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,32,8.937788557
15109,21,4.6,Stormy,Medium,2,Drinks,scooter,0,No,Metropolitian,20,6.209735434
15110,34,4.9,Fog,Jam,0,Snack,motorcycle,1,No,Metropolitian,41,16.90165909
15111,33,4.6,Cloudy,Jam,0,Drinks,motorcycle,2,No,Metropolitian,52,20.25292441
15112,26,4.8,Windy,Medium,2,Meal,electric_scooter,1,No,Urban,25,13.89648554
15113,35,4.8,Cloudy,Medium,0,Snack,motorcycle,1,No,Metropolitian,42,12.41963411
15114,24,4.7,Windy,Jam,1,Snack,motorcycle,0,No,Metropolitian,15,10.64158126
15115,32,4.3,Stormy,Jam,0,Snack,motorcycle,2,No,Metropolitian,35,7.862668167
15116,36,5,Cloudy,Medium,1,Drinks,scooter,1,No,Metropolitian,37,13.97191479
15117,,,,,3,Drinks,electric_scooter,1,No,Metropolitian,35,9.315028811
15118,21,4.8,Cloudy,Low,1,Snack,scooter,0,No,Metropolitian,15,4.588360239
15119,34,4.2,Sandstorms,Medium,2,Buffet,motorcycle,1,No,Metropolitian,33,4.544215521
15120,39,5,Sandstorms,Jam,1,Meal,scooter,0,No,Urban,25,7.64828048
15121,33,4.8,Windy,Medium,0,Drinks,motorcycle,1,No,Urban,30,20.20578852
15122,,,Fog,Low,2,Meal,scooter,1,No,Urban,31,13.78666969
15123,21,5,Fog,Medium,0,Snack,motorcycle,1,No,Metropolitian,41,19.37374583
15124,28,5,Sunny,Jam,2,Drinks,scooter,1,No,Metropolitian,17,7.65968772
15125,24,4.9,Stormy,Jam,1,Meal,scooter,1,No,Metropolitian,16,7.573523734
15126,27,4.8,Sunny,Medium,1,Meal,scooter,0,No,Metropolitian,19,12.43518328
15127,21,4.7,Cloudy,Jam,0,Snack,motorcycle,2,Yes,Metropolitian,48,12.16242445
15128,20,4.9,Fog,Low,2,Snack,scooter,0,No,Metropolitian,14,3.059363455
15129,28,4.6,Cloudy,Medium,1,Buffet,scooter,0,No,Urban,18,4.657591595
15130,39,5,Fog,Low,0,Snack,motorcycle,1,No,Urban,27,9.157560325
15131,23,4.1,Stormy,Low,0,Drinks,motorcycle,0,No,Metropolitian,18,3.018868743
15132,22,4.5,Sandstorms,Medium,1,Buffet,scooter,0,No,,15,13.58333247
15133,31,3.5,Stormy,Medium,1,Buffet,motorcycle,1,No,Metropolitian,37,11.91975599
15134,20,4.9,Stormy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,27,4.663438748
15135,37,4.7,Stormy,Medium,2,Snack,scooter,0,No,Urban,30,12.20983606
15136,34,4,Sandstorms,High,1,Snack,scooter,2,No,Metropolitian,32,6.081108484
15137,25,4.9,Windy,Low,0,Meal,motorcycle,0,No,Metropolitian,19,12.07238519
15138,27,4.9,Fog,Jam,0,Snack,motorcycle,0,No,Metropolitian,42,12.25700312
15139,24,5,Fog,Jam,0,Snack,motorcycle,2,Yes,Metropolitian,49,20.18125983
15140,27,4.7,Stormy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,27,10.6422923
15141,25,4.8,Cloudy,Medium,0,Snack,motorcycle,1,No,Metropolitian,22,4.528158738
15142,35,4.4,Cloudy,High,0,Snack,motorcycle,1,No,Metropolitian,32,6.051989448
15143,36,4.8,Sandstorms,Medium,1,Buffet,motorcycle,1,No,Metropolitian,28,13.76593462
15144,25,4.7,Windy,Low,2,Drinks,scooter,0,No,Metropolitian,18,19.66109817
15145,23,2.5,Sunny,Low,2,Drinks,electric_scooter,1,No,Urban,32,10.75627345
15146,35,4.6,Sandstorms,Low,2,Drinks,motorcycle,1,No,Metropolitian,24,3.10553398
15147,26,4.6,Sandstorms,Jam,2,Snack,scooter,1,No,Metropolitian,23,19.89051422
15148,21,4.7,Fog,Jam,1,Buffet,motorcycle,1,No,Metropolitian,29,9.075423573
15149,28,4.8,Windy,Medium,2,Buffet,scooter,1,No,Metropolitian,28,8.940047176
15150,31,4.9,Cloudy,Low,1,Drinks,motorcycle,0,No,Urban,26,10.75618598
15151,39,4.7,Fog,Low,2,Snack,scooter,0,No,Urban,15,1.512853438
15152,31,4,Cloudy,Jam,1,Snack,scooter,0,No,Metropolitian,42,12.29378731
15153,31,4.9,Windy,Low,1,Meal,scooter,0,No,Metropolitian,24,4.596666925
15154,28,5,Cloudy,Low,0,Snack,motorcycle,0,No,Metropolitian,24,12.25657429
15155,37,4.9,Cloudy,Low,2,Buffet,electric_scooter,0,No,Metropolitian,26,10.44511779
15156,26,5,Stormy,Jam,1,Drinks,motorcycle,1,No,Urban,23,13.89615935
15157,21,4.9,Sunny,Low,0,Drinks,motorcycle,1,No,Metropolitian,18,1.489529379
15158,29,4.3,Fog,Medium,1,Meal,motorcycle,1,No,Metropolitian,32,19.76111007
15159,32,4.9,Sandstorms,Jam,2,Snack,scooter,1,No,Metropolitian,29,19.36338289
15160,27,4.7,Sandstorms,Low,2,Meal,scooter,1,No,Urban,17,19.6186451
15161,31,4.1,Windy,Jam,2,Meal,scooter,1,No,Metropolitian,36,12.09937442
15162,31,4.7,Sunny,High,0,Drinks,motorcycle,1,No,Urban,29,1.514781403
15163,26,4.8,Stormy,Low,1,Meal,scooter,1,No,Metropolitian,19,9.193373039
15164,39,4.6,Sandstorms,Jam,1,Buffet,motorcycle,0,No,Urban,27,7.762547475
15165,33,4.8,Sunny,Low,2,Snack,scooter,1,No,Metropolitian,15,3.105145541
15166,36,4.2,Sunny,Jam,0,Buffet,motorcycle,1,No,Metropolitian,34,12.29320793
15167,37,4.1,Cloudy,Jam,2,Drinks,motorcycle,1,No,Metropolitian,31,7.546361143
15168,23,4.6,Windy,Low,2,Buffet,scooter,1,,,10,13.61244755
15169,21,4.7,Sunny,Jam,2,Meal,motorcycle,0,No,Urban,10,7.862668167
15170,30,4.7,Fog,Low,2,Buffet,electric_scooter,0,No,Urban,15,3.029537388
15171,33,5,Cloudy,Medium,2,Meal,motorcycle,1,No,Metropolitian,31,10.60246799
15172,26,4.5,Windy,Jam,1,Meal,motorcycle,1,No,Urban,15,17.0780286
15173,24,4.8,Windy,High,1,Meal,motorcycle,0,No,Metropolitian,27,1.529162763
15174,31,4.7,Windy,Medium,2,Snack,scooter,1,No,Metropolitian,25,10.86747614
15175,29,4.6,Fog,Jam,1,Buffet,scooter,1,No,Metropolitian,33,13.62042946
15176,28,4.9,Windy,Jam,2,Buffet,electric_scooter,1,No,Urban,15,17.07478649
15177,39,4.9,Sunny,Jam,2,Buffet,electric_scooter,0,No,Metropolitian,17,13.78885209
15178,20,4.9,Cloudy,Medium,0,Snack,motorcycle,1,No,Metropolitian,28,6.290134678
15179,27,4.2,Fog,Jam,1,Meal,motorcycle,1,No,Metropolitian,31,10.75618598
15180,36,4.5,Windy,Jam,1,Drinks,scooter,0,No,Metropolitian,28,4.395362661
15181,31,4.6,Sunny,Jam,0,Buffet,motorcycle,1,No,Urban,28,13.63133955
15182,28,4.8,Fog,Low,2,Buffet,scooter,1,No,Metropolitian,19,1.552587666
15183,27,4.6,Sunny,Medium,2,Meal,scooter,1,No,Metropolitian,17,13.68092741
15184,31,3.9,Cloudy,Low,1,Buffet,scooter,1,No,Metropolitian,36,19.91703824
15185,24,4.9,Windy,Jam,2,Snack,scooter,1,No,Metropolitian,20,20.25401004
15186,22,4.6,Stormy,Medium,0,Snack,motorcycle,1,No,Urban,23,12.23464552
15187,23,5,Fog,Jam,1,Meal,motorcycle,1,No,Metropolitian,27,4.528162065
15188,30,4.9,Stormy,Low,0,Buffet,motorcycle,1,No,Metropolitian,21,17.07640786
15189,34,5,Windy,Low,2,Buffet,scooter,1,No,Metropolitian,25,16.72197605
15190,,,Sunny,High,2,Meal,motorcycle,1,No,Metropolitian,21,1.552697441
15191,36,3.5,Sandstorms,Jam,1,Meal,scooter,1,No,Metropolitian,38,12.10015724
15192,35,5,Cloudy,Low,1,Meal,scooter,0,No,Metropolitian,17,1.532022771
15193,35,4.2,Stormy,Medium,1,Drinks,scooter,1,No,Metropolitian,32,6.232403352
15194,29,4.6,Fog,Medium,2,Meal,scooter,0,No,,12,7.862668167
15195,20,4.8,Stormy,Low,1,Snack,motorcycle,0,No,Metropolitian,16,17.07802907
15196,24,4.7,Fog,Medium,2,Drinks,motorcycle,1,No,Metropolitian,27,17.29786575
15197,20,4.8,Windy,Medium,2,Drinks,motorcycle,1,No,Metropolitian,26,10.72467209
15198,32,5,Sunny,Low,2,Meal,motorcycle,1,No,Metropolitian,14,3.105492717
15199,35,3.9,Stormy,Jam,1,Meal,scooter,1,No,Metropolitian,32,19.36321161
15200,24,4.8,Windy,Jam,2,Snack,electric_scooter,1,No,Metropolitian,20,13.76871851
15201,26,4.4,Sandstorms,Low,0,Meal,motorcycle,1,No,Metropolitian,24,3.059402878
15202,33,4.8,Fog,Low,2,Snack,scooter,0,No,Metropolitian,17,4.596698554
15203,21,4.5,Windy,Medium,1,Buffet,motorcycle,0,No,Urban,21,12.0987149
15204,31,4.9,Windy,Jam,1,Meal,motorcycle,1,No,Metropolitian,28,20.8515574
15205,27,4.9,Sunny,Jam,2,Snack,scooter,1,No,Metropolitian,18,4.46955755
15206,30,4.8,Sandstorms,Jam,1,Drinks,motorcycle,1,No,Metropolitian,34,9.313979922
15207,24,4.1,Windy,Low,0,Drinks,motorcycle,0,No,,17,7.761780026
15208,39,4.7,Stormy,High,0,Drinks,motorcycle,3,Yes,Metropolitian,46,6.03754463
15209,24,4.9,Windy,Medium,1,Snack,motorcycle,1,No,Urban,15,19.9162749
15210,25,4.8,Sunny,Medium,2,Snack,motorcycle,0,No,Metropolitian,13,10.44473203
15211,32,4.9,Cloudy,Jam,0,Meal,motorcycle,1,No,Urban,30,9.087980108
15212,34,4.8,Cloudy,Jam,1,Snack,scooter,0,No,Metropolitian,26,4.610613705
15213,26,4.6,Fog,Medium,2,Drinks,scooter,1,No,Urban,11,4.610365144
15214,30,4.2,Cloudy,High,0,Meal,motorcycle,1,No,Metropolitian,34,5.95929311
15215,22,4.6,Sunny,Jam,1,Buffet,scooter,0,No,Metropolitian,15,12.1610097
15216,15,1,,,3,Buffet,motorcycle,2,No,Metropolitian,34,17.07678712
15217,38,4.6,Sunny,Low,0,Meal,motorcycle,1,No,Metropolitian,29,1.558076619
15218,25,4.6,Windy,Low,1,Meal,motorcycle,0,No,Metropolitian,18,13.83001623
15219,36,4.5,Stormy,Medium,2,Meal,scooter,1,No,Metropolitian,33,17.29786575
15220,23,4.6,Cloudy,Low,2,Snack,scooter,1,No,,16,3.025279773
15221,32,4,Windy,Medium,0,Snack,motorcycle,1,No,Urban,40,13.97303706
15222,20,4.5,Cloudy,Medium,0,Buffet,motorcycle,2,No,Metropolitian,40,17.07428328
15223,33,4.7,Windy,Jam,2,Buffet,motorcycle,1,No,Metropolitian,25,12.09912231
15224,28,5,Cloudy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,41,11.00773476
15225,,,Cloudy,Jam,2,Snack,scooter,2,No,Metropolitian,44,16.82747277
15226,25,4.8,Fog,Medium,1,Buffet,motorcycle,1,No,Metropolitian,17,7.649506318
15227,22,4.7,Sunny,High,1,Drinks,scooter,1,No,Metropolitian,15,3.109125337
15228,28,5,Cloudy,Jam,1,Buffet,scooter,1,No,Urban,34,13.76377859
15229,35,4.9,Sunny,Medium,0,Meal,motorcycle,1,No,Urban,23,4.610035602
15230,37,4.7,Cloudy,Low,0,Meal,motorcycle,1,No,Metropolitian,39,19.68840741
15231,29,5,Sandstorms,Jam,2,Buffet,electric_scooter,1,No,Metropolitian,17,10.68385679
15232,32,4,Cloudy,High,1,Snack,motorcycle,1,No,Metropolitian,38,2.979410113
15233,35,4.8,Sunny,Jam,2,Buffet,electric_scooter,1,No,Urban,21,12.23679066
15234,,,,,2,Snack,electric_scooter,0,No,Metropolitian,21,17337.66826
15235,36,4.3,Sandstorms,Jam,1,Buffet,motorcycle,2,No,,33,13.58314387
15236,27,4.7,Cloudy,High,0,Buffet,motorcycle,1,No,Metropolitian,24,6.058870516
15237,20,4.9,Fog,Low,2,Snack,electric_scooter,1,No,Metropolitian,25,16.6599173
15238,21,4.2,Cloudy,Jam,2,Buffet,scooter,1,No,Metropolitian,36,20.17891692
